股票代號,股票名稱,市場,收盤價,5日均線,20日均線,今日融資增減,今日融券增減,近3日融資增減,近3日融券增減,5日均量(張),籌碼診斷,is_squeeze,is_major_fire,is_retail_trap
6191,精成科,TSE,81.6,82.2,92.46,515,-7,"(-1398, -213, +515)","(-11, -2, -7)",4298,【散戶套牢資 / 留意斷頭】,False,False,True
3450,聯鈞,TSE,372.0,383.6,450.3,511,39,"(-1127, -1207, +511)","(+116, -185, +39)",7751,【散戶套牢資 / 留意斷頭】,False,False,True
4919,新唐,TSE,117.0,117.0,144.57,464,32,"(-980, -711, +464)","(-100, -294, +32)",7718,【散戶套牢資 / 留意斷頭】,False,False,True
6451,訊芯-KY,TSE,341.0,361.7,443.75,456,211,"(-825, -774, +456)","(+102, +71, +211)",3371,【散戶套牢資 / 留意斷頭】,False,False,True
1810,和成,TSE,24.4,24.61,26.9,451,-35,"(-756, -77, +451)","(+105, -118, -35)",11092,【散戶套牢資 / 留意斷頭】,False,False,True
6226,光鼎,TSE,19.6,20.32,22.41,432,-72,"(+424, -1269, +432)","(+324, -261, -72)",24131,【散戶套牢資 / 留意斷頭】,False,False,True
5439,高技,OTC,199.5,205.3,264.19,418,-84,"(-374, +134, +418)","(+9, -5, -84)",3367,【散戶套牢資 / 留意斷頭】,False,False,True
2337,旺宏,TSE,100.5,106.56,127.92,390,-782,"(-558, -3336, +390)","(-2429, -519, -782)",51414,【散戶套牢資 / 留意斷頭】,False,False,True
4939,亞電,OTC,50.8,52.64,59.93,386,52,"(-678, -189, +386)","(+124, -327, +52)",9123,【散戶套牢資 / 留意斷頭】,False,False,True
4989,榮科,TSE,55.6,57.38,75.65,380,27,"(-2203, -376, +380)","(+9, +19, +27)",5243,【散戶套牢資 / 留意斷頭】,False,False,True
2027,大成鋼,TSE,43.2,43.38,41.27,369,127,"(-1076, -9, +369)","(+64, -2, +127)",21899,一般資增,False,False,False
6257,矽格,TSE,186.5,190.4,221.96,361,-29,"(-451, -210, +361)","(+59, -47, -29)",6696,【散戶套牢資 / 留意斷頭】,False,False,True
